"SampleID","Site","SeqBatch","StudyID","SampleType","Date","WOY","SiteLat","SiteLong","newDate","dayLength","DOY","DayRange","Window","DateWindowStart","DateWindowEnd"
"oro162537","MAP",7.2,"oro16","sample","9/9/16",37,42.72248,-71.606722,2016-09-09,12.8027108943825,253,"(248,258]",16,2016-09-04,2016-09-14
"oro164049","HOP",7.1,"oro16","sample","9/6/16",37,43.155838,-71.727587,2016-09-06,12.9573557609313,250,"(248,258]",16,2016-09-04,2016-09-14
"oro169261","FOX",7.2,"oro16","sample","9/8/16",37,43.137939,-71.912814,2016-09-08,12.8612406552745,252,"(248,258]",16,2016-09-04,2016-09-14
"oro164252","CHI",7.2,"oro16","sample","9/13/16",38,43.25528,-71.37638,2016-09-13,12.6229553408115,257,"(248,258]",16,2016-09-04,2016-09-14
"oro162675","BRN",7.2,"oro16","sample","9/9/16",37,42.731521,-71.605841,2016-09-09,12.8029399062653,253,"(248,258]",16,2016-09-04,2016-09-14
"oro164253","CHI",7.2,"oro16","sample","9/13/16",38,43.25528,-71.37638,2016-09-13,12.6229553408115,257,"(248,258]",16,2016-09-04,2016-09-14
"oro162759","CNB",7.2,"oro16","sample","9/6/16",37,43.356204,-71.490022,2016-09-06,12.9635463185986,250,"(248,258]",16,2016-09-04,2016-09-14
"oro162768","CNB",7.2,"oro16","sample","9/6/16",37,43.356204,-71.490022,2016-09-06,12.9635463185986,250,"(248,258]",16,2016-09-04,2016-09-14
"oro162769","CNB",7.2,"oro16","sample","9/6/16",37,43.356204,-71.490022,2016-09-06,12.9635463185986,250,"(248,258]",16,2016-09-04,2016-09-14
"oro164068","HOP",7.1,"oro16","sample","9/12/16",38,43.155838,-71.727587,2016-09-12,12.6693604022766,256,"(248,258]",16,2016-09-04,2016-09-14
"oro162677","BRN",7.2,"oro16","sample","9/9/16",37,42.731521,-71.605841,2016-09-09,12.8029399062653,253,"(248,258]",16,2016-09-04,2016-09-14
"oro169258","FOX",7.2,"oro16","sample","9/8/16",37,43.137939,-71.912814,2016-09-08,12.8612406552745,252,"(248,258]",16,2016-09-04,2016-09-14
"oro164246","CHI",7.2,"oro16","sample","9/13/16",38,43.25528,-71.37638,2016-09-13,12.6229553408115,257,"(248,258]",16,2016-09-04,2016-09-14
"oro169259","FOX",7.2,"oro16","sample","9/8/16",37,43.137939,-71.912814,2016-09-08,12.8612406552745,252,"(248,258]",16,2016-09-04,2016-09-14
"oro169256","FOX",7.2,"oro16","sample","9/8/16",37,43.137939,-71.912814,2016-09-08,12.8612406552745,252,"(248,258]",16,2016-09-04,2016-09-14
"oro164228","HOL",5.2,"oro16","sample","9/14/16",38,43.7348,-71.59076,2016-09-14,12.5827886886856,258,"(248,258]",16,2016-09-04,2016-09-14
"oro164498","EPS",7.1,"oro16","sample","9/12/16",38,43.206489,-71.364058,2016-09-12,12.6704057780136,256,"(248,258]",16,2016-09-04,2016-09-14
"oro169260","FOX",7.2,"oro16","sample","9/8/16",37,43.137939,-71.912814,2016-09-08,12.8612406552745,252,"(248,258]",16,2016-09-04,2016-09-14
"oro169263","FOX",7.2,"oro16","sample","9/8/16",37,43.137939,-71.912814,2016-09-08,12.8612406552745,252,"(248,258]",16,2016-09-04,2016-09-14
"oro164230","HOL",5.2,"oro16","sample","9/14/16",38,43.7348,-71.59076,2016-09-14,12.5827886886856,258,"(248,258]",16,2016-09-04,2016-09-14
"oro16CP160053","MTV",7.2,"oro16","sample","9/10/16",37,42.873336,-71.6843,2016-09-10,12.7589649341879,254,"(248,258]",16,2016-09-04,2016-09-14
"oro162765","CNB",7.2,"oro16","sample","9/6/16",37,43.356204,-71.490022,2016-09-06,12.9635463185986,250,"(248,258]",16,2016-09-04,2016-09-14
"oro169264","FOX",7.2,"oro16","sample","9/8/16",37,43.137939,-71.912814,2016-09-08,12.8612406552745,252,"(248,258]",16,2016-09-04,2016-09-14
"oro162670","BRN",7.2,"oro16","sample","9/9/16",37,42.731521,-71.605841,2016-09-09,12.8029399062653,253,"(248,258]",16,2016-09-04,2016-09-14
"oro164198","HOL",5.2,"oro16","sample","9/14/16",38,43.7348,-71.59076,2016-09-14,12.5827886886856,258,"(248,258]",16,2016-09-04,2016-09-14
"oro162762","CNB",7.2,"oro16","sample","9/6/16",37,43.356204,-71.490022,2016-09-06,12.9635463185986,250,"(248,258]",16,2016-09-04,2016-09-14
"oro164053","HOP",7.1,"oro16","sample","9/6/16",37,43.155838,-71.727587,2016-09-06,12.9573557609313,250,"(248,258]",16,2016-09-04,2016-09-14
"oro162545","MAP",7.2,"oro16","sample","9/9/16",37,42.72248,-71.606722,2016-09-09,12.8027108943825,253,"(248,258]",16,2016-09-04,2016-09-14
"oro164248","CHI",7.2,"oro16","sample","9/13/16",38,43.25528,-71.37638,2016-09-13,12.6229553408115,257,"(248,258]",16,2016-09-04,2016-09-14
"oro164250","CHI",7.2,"oro16","sample","9/13/16",38,43.25528,-71.37638,2016-09-13,12.6229553408115,257,"(248,258]",16,2016-09-04,2016-09-14
"oro164500","EPS",7.1,"oro16","sample","9/12/16",38,43.206489,-71.364058,2016-09-12,12.6704057780136,256,"(248,258]",16,2016-09-04,2016-09-14
"oro164225","HOL",5.2,"oro16","sample","9/14/16",38,43.7348,-71.59076,2016-09-14,12.5827886886856,258,"(248,258]",16,2016-09-04,2016-09-14
"oro16CP160062","MTV",7.2,"oro16","sample","9/10/16",37,42.873336,-71.6843,2016-09-10,12.7589649341879,254,"(248,258]",16,2016-09-04,2016-09-14
"oro16CP160059","MTV",7.2,"oro16","sample","9/10/16",37,42.873336,-71.6843,2016-09-10,12.7589649341879,254,"(248,258]",16,2016-09-04,2016-09-14
"oro164251","CHI",7.2,"oro16","sample","9/13/16",38,43.25528,-71.37638,2016-09-13,12.6229553408115,257,"(248,258]",16,2016-09-04,2016-09-14
"oro164247","CHI",7.2,"oro16","sample","9/13/16",38,43.25528,-71.37638,2016-09-13,12.6229553408115,257,"(248,258]",16,2016-09-04,2016-09-14
"oro164499","EPS",7.1,"oro16","sample","9/12/16",38,43.206489,-71.364058,2016-09-12,12.6704057780136,256,"(248,258]",16,2016-09-04,2016-09-14
"oro16CP160058","MTV",7.2,"oro16","sample","9/10/16",37,42.873336,-71.6843,2016-09-10,12.7589649341879,254,"(248,258]",16,2016-09-04,2016-09-14
"oro162567","MAP",7.2,"oro16","sample","9/21/16",39,42.72248,-71.606722,2016-09-21,12.2305275331239,265,"(258,268]",17,2016-09-14,2016-09-24
"oro169268","FOX",7.2,"oro16","sample","9/15/16",38,43.137939,-71.912814,2016-09-15,12.5240171175526,259,"(258,268]",17,2016-09-14,2016-09-24
"oro162690","BRN",7.2,"oro16","sample","9/16/16",38,42.731521,-71.605841,2016-09-16,12.4700005309978,260,"(258,268]",17,2016-09-14,2016-09-24
"oro162568","MAP",7.2,"oro16","sample","9/21/16",39,42.72248,-71.606722,2016-09-21,12.2305275331239,265,"(258,268]",17,2016-09-14,2016-09-24
"oro162563","MAP",7.2,"oro16","sample","9/21/16",39,42.72248,-71.606722,2016-09-21,12.2305275331239,265,"(258,268]",17,2016-09-14,2016-09-24
"oro169280","FOX",7.2,"oro16","sample","9/22/16",39,43.137939,-71.912814,2016-09-22,12.1840503186786,266,"(258,268]",17,2016-09-14,2016-09-24
"oro162561","MAP",7.2,"oro16","sample","9/21/16",39,42.72248,-71.606722,2016-09-21,12.2305275331239,265,"(258,268]",17,2016-09-14,2016-09-24
"oro16CP160100","MTV",7.2,"oro16","sample","9/22/16",39,42.873336,-71.6843,2016-09-22,12.1831027800023,266,"(258,268]",17,2016-09-14,2016-09-24
"oro162566","MAP",7.2,"oro16","sample","9/21/16",39,42.72248,-71.606722,2016-09-21,12.2305275331239,265,"(258,268]",17,2016-09-14,2016-09-24
"oro169288","FOX",7.2,"oro16","sample","9/22/16",39,43.137939,-71.912814,2016-09-22,12.1840503186786,266,"(258,268]",17,2016-09-14,2016-09-24
"oro162552","MAP",7.2,"oro16","sample","9/16/16",38,42.72248,-71.606722,2016-09-16,12.4698774803955,260,"(258,268]",17,2016-09-14,2016-09-24
"oro169286","FOX",7.2,"oro16","sample","9/22/16",39,43.137939,-71.912814,2016-09-22,12.1840503186786,266,"(258,268]",17,2016-09-14,2016-09-24
"oro169283","FOX",7.2,"oro16","sample","9/22/16",39,43.137939,-71.912814,2016-09-22,12.1840503186786,266,"(258,268]",17,2016-09-14,2016-09-24
"oro169282","FOX",7.2,"oro16","sample","9/22/16",39,43.137939,-71.912814,2016-09-22,12.1840503186786,266,"(258,268]",17,2016-09-14,2016-09-24
"oro162565","MAP",7.2,"oro16","sample","9/21/16",39,42.72248,-71.606722,2016-09-21,12.2305275331239,265,"(258,268]",17,2016-09-14,2016-09-24
"oro169279","FOX",7.2,"oro16","sample","9/22/16",39,43.137939,-71.912814,2016-09-22,12.1840503186786,266,"(258,268]",17,2016-09-14,2016-09-24
"oro16CP160098","MTV",7.2,"oro16","sample","9/22/16",39,42.873336,-71.6843,2016-09-22,12.1831027800023,266,"(258,268]",17,2016-09-14,2016-09-24
"oro162562","MAP",7.2,"oro16","sample","9/21/16",39,42.72248,-71.606722,2016-09-21,12.2305275331239,265,"(258,268]",17,2016-09-14,2016-09-24
"oro169281","FOX",7.2,"oro16","sample","9/22/16",39,43.137939,-71.912814,2016-09-22,12.1840503186786,266,"(258,268]",17,2016-09-14,2016-09-24
"oro16CP160077","MTV",7.2,"oro16","sample","9/22/16",39,42.873336,-71.6843,2016-09-22,12.1831027800023,266,"(258,268]",17,2016-09-14,2016-09-24
"oro162546","MAP",7.2,"oro16","sample","9/16/16",38,42.72248,-71.606722,2016-09-16,12.4698774803955,260,"(258,268]",17,2016-09-14,2016-09-24
"oro169277","FOX",7.2,"oro16","sample","9/15/16",38,43.137939,-71.912814,2016-09-15,12.5240171175526,259,"(258,268]",17,2016-09-14,2016-09-24
"oro169284","FOX",7.2,"oro16","sample","9/22/16",39,43.137939,-71.912814,2016-09-22,12.1840503186786,266,"(258,268]",17,2016-09-14,2016-09-24
"oro164078","HOP",7.1,"oro16","sample","9/18/16",38,43.155838,-71.727587,2016-09-18,12.3787277135398,262,"(258,268]",17,2016-09-14,2016-09-24
"oro169287","FOX",7.2,"oro16","sample","9/22/16",39,43.137939,-71.912814,2016-09-22,12.1840503186786,266,"(258,268]",17,2016-09-14,2016-09-24
"oro16CP160073","MTV",7.2,"oro16","sample","9/17/16",38,42.873336,-71.6843,2016-09-17,12.4238900989362,261,"(258,268]",17,2016-09-14,2016-09-24
"oro162691","BRN",7.2,"oro16","sample","9/16/16",38,42.731521,-71.605841,2016-09-16,12.4700005309978,260,"(258,268]",17,2016-09-14,2016-09-24
"oro16CP160074","MTV",7.2,"oro16","sample","9/17/16",38,42.873336,-71.6843,2016-09-17,12.4238900989362,261,"(258,268]",17,2016-09-14,2016-09-24
"oro162547","MAP",7.2,"oro16","sample","9/16/16",38,42.72248,-71.606722,2016-09-16,12.4698774803955,260,"(258,268]",17,2016-09-14,2016-09-24
"oro16CP160076","MTV",7.2,"oro16","sample","9/22/16",39,42.873336,-71.6843,2016-09-22,12.1831027800023,266,"(258,268]",17,2016-09-14,2016-09-24
"oro16CP160097","MTV",7.2,"oro16","sample","9/22/16",39,42.873336,-71.6843,2016-09-22,12.1831027800023,266,"(258,268]",17,2016-09-14,2016-09-24
"oro164422","HOL",5.2,"oro16","sample","9/21/16",39,43.7348,-71.59076,2016-09-21,12.2359192361031,265,"(258,268]",17,2016-09-14,2016-09-24
"oro162689","BRN",7.2,"oro16","sample","9/16/16",38,42.731521,-71.605841,2016-09-16,12.4700005309978,260,"(258,268]",17,2016-09-14,2016-09-24
"oro162695","BRN",7.2,"oro16","sample","9/16/16",38,42.731521,-71.605841,2016-09-16,12.4700005309978,260,"(258,268]",17,2016-09-14,2016-09-24
"oro164511","EPS",7.1,"oro16","sample","9/22/16",39,43.206489,-71.364058,2016-09-22,12.1842976631792,266,"(258,268]",17,2016-09-14,2016-09-24
"oro169275","FOX",7.2,"oro16","sample","9/15/16",38,43.137939,-71.912814,2016-09-15,12.5240171175526,259,"(258,268]",17,2016-09-14,2016-09-24
"oro164514","EPS",7.1,"oro16","sample","9/22/16",39,43.206489,-71.364058,2016-09-22,12.1842976631792,266,"(258,268]",17,2016-09-14,2016-09-24
"oro164082","HOP",7.1,"oro16","sample","9/18/16",38,43.155838,-71.727587,2016-09-18,12.3787277135398,262,"(258,268]",17,2016-09-14,2016-09-24
"oro162548","MAP",7.2,"oro16","sample","9/16/16",38,42.72248,-71.606722,2016-09-16,12.4698774803955,260,"(258,268]",17,2016-09-14,2016-09-24
"oro169270","FOX",7.2,"oro16","sample","9/15/16",38,43.137939,-71.912814,2016-09-15,12.5240171175526,259,"(258,268]",17,2016-09-14,2016-09-24
"oro169278","FOX",7.2,"oro16","sample","9/22/16",39,43.137939,-71.912814,2016-09-22,12.1840503186786,266,"(258,268]",17,2016-09-14,2016-09-24
"oro164079","HOP",7.1,"oro16","sample","9/18/16",38,43.155838,-71.727587,2016-09-18,12.3787277135398,262,"(258,268]",17,2016-09-14,2016-09-24
"oro162555","MAP",7.2,"oro16","sample","9/16/16",38,42.72248,-71.606722,2016-09-16,12.4698774803955,260,"(258,268]",17,2016-09-14,2016-09-24
"oro162557","MAP",7.2,"oro16","sample","9/16/16",38,42.72248,-71.606722,2016-09-16,12.4698774803955,260,"(258,268]",17,2016-09-14,2016-09-24
"oro162551","MAP",7.2,"oro16","sample","9/16/16",38,42.72248,-71.606722,2016-09-16,12.4698774803955,260,"(258,268]",17,2016-09-14,2016-09-24
"oro16CP160071","MTV",7.2,"oro16","sample","9/17/16",38,42.873336,-71.6843,2016-09-17,12.4238900989362,261,"(258,268]",17,2016-09-14,2016-09-24
"oro162564","MAP",7.2,"oro16","sample","9/21/16",39,42.72248,-71.606722,2016-09-21,12.2305275331239,265,"(258,268]",17,2016-09-14,2016-09-24
"oro162549","MAP",7.2,"oro16","sample","9/16/16",38,42.72248,-71.606722,2016-09-16,12.4698774803955,260,"(258,268]",17,2016-09-14,2016-09-24
"oro16CP160096","MTV",7.2,"oro16","sample","9/22/16",39,42.873336,-71.6843,2016-09-22,12.1831027800023,266,"(258,268]",17,2016-09-14,2016-09-24
"oro169269","FOX",7.2,"oro16","sample","9/15/16",38,43.137939,-71.912814,2016-09-15,12.5240171175526,259,"(258,268]",17,2016-09-14,2016-09-24
"oro164076","HOP",7.1,"oro16","sample","9/18/16",38,43.155838,-71.727587,2016-09-18,12.3787277135398,262,"(258,268]",17,2016-09-14,2016-09-24
"oro16CP160065","MTV",7.2,"oro16","sample","9/17/16",38,42.873336,-71.6843,2016-09-17,12.4238900989362,261,"(258,268]",17,2016-09-14,2016-09-24
"oro16CP160063","MTV",7.2,"oro16","sample","9/17/16",38,42.873336,-71.6843,2016-09-17,12.4238900989362,261,"(258,268]",17,2016-09-14,2016-09-24
"oro169285","FOX",7.2,"oro16","sample","9/22/16",39,43.137939,-71.912814,2016-09-22,12.1840503186786,266,"(258,268]",17,2016-09-14,2016-09-24
"oro162694","BRN",7.2,"oro16","sample","9/16/16",38,42.731521,-71.605841,2016-09-16,12.4700005309978,260,"(258,268]",17,2016-09-14,2016-09-24
"oro164513","EPS",7.1,"oro16","sample","9/22/16",39,43.206489,-71.364058,2016-09-22,12.1842976631792,266,"(258,268]",17,2016-09-14,2016-09-24
"oro16CP160078","MTV",7.2,"oro16","sample","9/22/16",39,42.873336,-71.6843,2016-09-22,12.1831027800023,266,"(258,268]",17,2016-09-14,2016-09-24
"oro16CP160080","MTV",7.2,"oro16","sample","9/22/16",39,42.873336,-71.6843,2016-09-22,12.1831027800023,266,"(258,268]",17,2016-09-14,2016-09-24
"oro162693","BRN",7.2,"oro16","sample","9/16/16",38,42.731521,-71.605841,2016-09-16,12.4700005309978,260,"(258,268]",17,2016-09-14,2016-09-24
"oro169289","FOX",7.2,"oro16","sample","9/22/16",39,43.137939,-71.912814,2016-09-22,12.1840503186786,266,"(258,268]",17,2016-09-14,2016-09-24
"oro16CP160069","MTV",7.2,"oro16","sample","9/17/16",38,42.873336,-71.6843,2016-09-17,12.4238900989362,261,"(258,268]",17,2016-09-14,2016-09-24
"oro169266","FOX",7.2,"oro16","sample","9/15/16",38,43.137939,-71.912814,2016-09-15,12.5240171175526,259,"(258,268]",17,2016-09-14,2016-09-24
"oro169276","FOX",7.2,"oro16","sample","9/15/16",38,43.137939,-71.912814,2016-09-15,12.5240171175526,259,"(258,268]",17,2016-09-14,2016-09-24
"oro164075","HOP",7.1,"oro16","sample","9/18/16",38,43.155838,-71.727587,2016-09-18,12.3787277135398,262,"(258,268]",17,2016-09-14,2016-09-24
"oro169267","FOX",7.2,"oro16","sample","9/15/16",38,43.137939,-71.912814,2016-09-15,12.5240171175526,259,"(258,268]",17,2016-09-14,2016-09-24
"oro16CP160081","MTV",7.2,"oro16","sample","9/22/16",39,42.873336,-71.6843,2016-09-22,12.1831027800023,266,"(258,268]",17,2016-09-14,2016-09-24
"oro16CP160066","MTV",7.2,"oro16","sample","9/17/16",38,42.873336,-71.6843,2016-09-17,12.4238900989362,261,"(258,268]",17,2016-09-14,2016-09-24
"oro16CP160072","MTV",7.2,"oro16","sample","9/17/16",38,42.873336,-71.6843,2016-09-17,12.4238900989362,261,"(258,268]",17,2016-09-14,2016-09-24
"oro169274","FOX",7.2,"oro16","sample","9/15/16",38,43.137939,-71.912814,2016-09-15,12.5240171175526,259,"(258,268]",17,2016-09-14,2016-09-24
"oro164072","HOP",7.1,"oro16","sample","9/18/16",38,43.155838,-71.727587,2016-09-18,12.3787277135398,262,"(258,268]",17,2016-09-14,2016-09-24
"oro169271","FOX",7.2,"oro16","sample","9/15/16",38,43.137939,-71.912814,2016-09-15,12.5240171175526,259,"(258,268]",17,2016-09-14,2016-09-24
"oro16CP160079","MTV",7.2,"oro16","sample","9/22/16",39,42.873336,-71.6843,2016-09-22,12.1831027800023,266,"(258,268]",17,2016-09-14,2016-09-24
"oro16CP160068","MTV",7.2,"oro16","sample","9/17/16",38,42.873336,-71.6843,2016-09-17,12.4238900989362,261,"(258,268]",17,2016-09-14,2016-09-24
"oro164518","EPS",7.1,"oro16","sample","9/22/16",39,43.206489,-71.364058,2016-09-22,12.1842976631792,266,"(258,268]",17,2016-09-14,2016-09-24
"oro164073","HOP",7.1,"oro16","sample","9/18/16",38,43.155838,-71.727587,2016-09-18,12.3787277135398,262,"(258,268]",17,2016-09-14,2016-09-24
"oro162554","MAP",7.2,"oro16","sample","9/16/16",38,42.72248,-71.606722,2016-09-16,12.4698774803955,260,"(258,268]",17,2016-09-14,2016-09-24
"oro16CP160067","MTV",7.2,"oro16","sample","9/17/16",38,42.873336,-71.6843,2016-09-17,12.4238900989362,261,"(258,268]",17,2016-09-14,2016-09-24
"oro169272","FOX",7.2,"oro16","sample","9/15/16",38,43.137939,-71.912814,2016-09-15,12.5240171175526,259,"(258,268]",17,2016-09-14,2016-09-24
"oro16CP160064","MTV",7.2,"oro16","sample","9/17/16",38,42.873336,-71.6843,2016-09-17,12.4238900989362,261,"(258,268]",17,2016-09-14,2016-09-24
"oro164258","CHI",7.2,"oro16","sample","9/28/16",40,43.25528,-71.37638,2016-09-28,11.8911163964787,272,"(268,278]",18,2016-09-24,2016-10-04
"oro162697","BRN",7.2,"oro16","sample","9/25/16",39,42.731521,-71.605841,2016-09-25,12.0385909831306,269,"(268,278]",18,2016-09-24,2016-10-04
"oro169294","FOX",7.2,"oro16","sample","9/29/16",40,43.137939,-71.912814,2016-09-29,11.843222843585,273,"(268,278]",18,2016-09-24,2016-10-04
"oro162707","BRN",7.2,"oro16","sample","9/25/16",39,42.731521,-71.605841,2016-09-25,12.0385909831306,269,"(268,278]",18,2016-09-24,2016-10-04
"oro164259","CHI",7.2,"oro16","sample","9/28/16",40,43.25528,-71.37638,2016-09-28,11.8911163964787,272,"(268,278]",18,2016-09-24,2016-10-04
"oro163240","HOP",7.1,"oro16","sample","9/26/16",40,43.155838,-71.727587,2016-09-26,11.9892202498952,270,"(268,278]",18,2016-09-24,2016-10-04
"oro163251","HOP",7.1,"oro16","sample","10/3/16",41,43.155838,-71.727587,2016-10-03,11.6485354820838,277,"(268,278]",18,2016-09-24,2016-10-04
"oro162572","MAP",7.2,"oro16","sample","10/1/16",40,42.72248,-71.606722,2016-10-01,11.7507942276116,275,"(268,278]",18,2016-09-24,2016-10-04
"oro169290","FOX",7.2,"oro16","sample","9/29/16",40,43.137939,-71.912814,2016-09-29,11.843222843585,273,"(268,278]",18,2016-09-24,2016-10-04
"oro163253","HOP",7.1,"oro16","sample","10/3/16",41,43.155838,-71.727587,2016-10-03,11.6485354820838,277,"(268,278]",18,2016-09-24,2016-10-04
"oro163242","HOP",7.1,"oro16","sample","9/26/16",40,43.155838,-71.727587,2016-09-26,11.9892202498952,270,"(268,278]",18,2016-09-24,2016-10-04
"oro163243","HOP",7.1,"oro16","sample","9/26/16",40,43.155838,-71.727587,2016-09-26,11.9892202498952,270,"(268,278]",18,2016-09-24,2016-10-04
"oro163244","HOP",7.1,"oro16","sample","9/29/16",40,43.155838,-71.727587,2016-09-29,11.843073814142,273,"(268,278]",18,2016-09-24,2016-10-04
"oro164387","HOL",7.2,"oro16","sample","9/30/16",40,43.7348,-71.59076,2016-09-30,11.7885360124555,274,"(268,278]",18,2016-09-24,2016-10-04
"oro163257","HOP",7.1,"oro16","sample","10/3/16",41,43.155838,-71.727587,2016-10-03,11.6485354820838,277,"(268,278]",18,2016-09-24,2016-10-04
"oro169301","FOX",7.2,"oro16","sample","9/29/16",40,43.137939,-71.912814,2016-09-29,11.843222843585,273,"(268,278]",18,2016-09-24,2016-10-04
"oro162703","BRN",7.2,"oro16","sample","9/25/16",39,42.731521,-71.605841,2016-09-25,12.0385909831306,269,"(268,278]",18,2016-09-24,2016-10-04
"oro162705","BRN",7.2,"oro16","sample","9/25/16",39,42.731521,-71.605841,2016-09-25,12.0385909831306,269,"(268,278]",18,2016-09-24,2016-10-04
"oro164265","CHI",7.2,"oro16","sample","9/28/16",40,43.25528,-71.37638,2016-09-28,11.8911163964787,272,"(268,278]",18,2016-09-24,2016-10-04
"oro169298","FOX",7.2,"oro16","sample","9/29/16",40,43.137939,-71.912814,2016-09-29,11.843222843585,273,"(268,278]",18,2016-09-24,2016-10-04
"oro163237","HOP",7.1,"oro16","sample","9/26/16",40,43.155838,-71.727587,2016-09-26,11.9892202498952,270,"(268,278]",18,2016-09-24,2016-10-04
"oro164385","HOL",7.2,"oro16","sample","9/30/16",40,43.7348,-71.59076,2016-09-30,11.7885360124555,274,"(268,278]",18,2016-09-24,2016-10-04
"oro16CP160112","MTV",7.2,"oro16","sample","9/29/16",40,42.873336,-71.6843,2016-09-29,11.8454175649856,273,"(268,278]",18,2016-09-24,2016-10-04
"oro162700","BRN",7.2,"oro16","sample","9/25/16",39,42.731521,-71.605841,2016-09-25,12.0385909831306,269,"(268,278]",18,2016-09-24,2016-10-04
"oro163238","HOP",7.1,"oro16","sample","9/26/16",40,43.155838,-71.727587,2016-09-26,11.9892202498952,270,"(268,278]",18,2016-09-24,2016-10-04
"oro163239","HOP",7.1,"oro16","sample","9/26/16",40,43.155838,-71.727587,2016-09-26,11.9892202498952,270,"(268,278]",18,2016-09-24,2016-10-04
"oro163241","HOP",7.1,"oro16","sample","9/26/16",40,43.155838,-71.727587,2016-09-26,11.9892202498952,270,"(268,278]",18,2016-09-24,2016-10-04
"oro169299","FOX",7.2,"oro16","sample","9/29/16",40,43.137939,-71.912814,2016-09-29,11.843222843585,273,"(268,278]",18,2016-09-24,2016-10-04
"oro164264","CHI",7.2,"oro16","sample","9/28/16",40,43.25528,-71.37638,2016-09-28,11.8911163964787,272,"(268,278]",18,2016-09-24,2016-10-04
"oro162706","BRN",7.2,"oro16","sample","9/25/16",39,42.731521,-71.605841,2016-09-25,12.0385909831306,269,"(268,278]",18,2016-09-24,2016-10-04
"oro164262","CHI",7.2,"oro16","sample","9/28/16",40,43.25528,-71.37638,2016-09-28,11.8911163964787,272,"(268,278]",18,2016-09-24,2016-10-04
